sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	69961	Azomonas	genus		0.0	0	0	3274144.0		0.0	0	0	25.0
pool	765413	Pelagicola	genus		0.0	0	0	3642180.0		0.0	0	0	61.0
pool	908626	Angustibacter	genus		0.0	0	0	3851283.0		0.0	0	0	34.0
pool	643217	Afifella	genus		0.0	0	0	3962251.0		0.0	0	0	26.0
pool	360541	Sporacetigenium	genus		0.0	0	0	2976284.0		0.0	0	0	56.0
pool	978	Cytophaga	genus		0.0	0	0	4361637.0		0.0	0	0	116.0
pool	40413	Desulforhopalus	genus		0.0	0	0	5003741.0		0.0	0	0	126.0
pool	334857	Goodfellowiella	genus		0.0	0	0	8767230.0		0.0	0	0	74.0
pool	85043	Williamsia	genus		0.0	0	0	13974782.0		0.0	0	0	60.0
pool	174951	Ramlibacter	genus		0.0	0	0	4584229.0		0.0	0	0	32.0
pool	241189	Hespellia	genus		0.0	0	0	4394786.0		0.0	0	0	163.0
pool	337670	Pilibacter	genus		0.0	0	0	2780066.0		0.0	0	0	86.0
pool	40566	Actinosynnema	genus		0.0	0	0	9348728.0		0.0	0	0	50.0
pool	881894	Fontibacter	genus		0.0	0	0	4481558.0		0.0	0	0	96.0
pool	862261	Caldanaerobius	genus		0.0	0	0	2753972.0		0.0	0	0	96.0
pool	361177	Altererythrobacter	genus		0.0	0	0	3690740.0		0.0	0	0	30.0
pool	205889	Albidovulum	genus		0.0	0	0	12119276.0		0.0	0	0	198.0
pool	142841	Selenihalanaerobacter	genus		0.0	0	0	2837595.0		0.0	0	0	54.0
pool	1434046	Sphingorhabdus	genus		0.0	0	0	7155569.0		0.0	0	0	5.0
pool	1434019	Mameliella	genus		0.0	0	0	21065517.0		0.0	0	0	147.0
pool	46913	Devosia	genus		0.0	0	0	36626430.0		0.0	0	0	246.0
pool	553372	Asaccharobacter	genus		0.0	0	0	2880893.0		0.0	0	0	39.0
pool	1233054	Oceanicella	genus		0.0	0	0	3280980.0		0.0	0	0	36.0
pool	1273095	Anaerosphaera	genus		0.0	0	0	2020910.0		0.0	0	0	32.0
pool	48463	Prosthecobacter	genus		0.0	0	0	12109280.0		0.0	0	0	105.0
pool	763439	Caenimonas	genus		0.0	0	0	4594950.0		0.0	0	0	55.0
pool	100175	Papillibacter	genus		0.0	0	0	2888356.0		0.0	0	0	24.0
pool	35836	Desulfacinum	genus		0.0	0	0	15571397.0		0.0	0	0	253.0
pool	390805	Geosporobacter	genus		0.0	0	0	3855557.0		0.0	0	0	119.0
pool	448125	Dethiosulfatibacter	genus		0.0	0	0	4030129.0		0.0	0	0	82.0
pool	44748	Sporobacter	genus		0.0	0	0	4196055.0		0.0	0	0	40.0
pool	1502850	Sphingopyxis sp.	species	0.0		14207121	0		0.0		69	0	
pool	1144884	Pseudomonas sp.	species	0.0		3169942	0		0.0		36	0	
pool	1500301	Rhizobium sp.	species	0.0		9302214	0		0.0		76	0	
pool	1905	Streptomyces exfoliatus	species	0.0		11562583	0		0.0		1862	0	
pool	1250278	Salegentibacter sp.	species	0.0		24394313	0		0.0		484	0	
pool	1167741	Pelomonas sp.	species	0.9988471832534778	0.7579206009862136	27689570	27657649	36491486.0	0.9896907216494846	0.3221476510067114	97	96	298.0
pool	33898	Streptomyces galbus	species			75895	0				4	0	
pool	246602	Pseudoduganella violaceinigra	species	0.0		13613240	0		0.0		92	0	
pool	1131813	Methylobacterium sp.	species	0.0		113855241	0		0.0		1788	0	
pool	1117645	Elizabethkingia anophelis	species	0.0		6219619	0		0.0		52	0	
pool	1151122	Microbacterium sp.	species	0.0		18698217	0		0.0		236	0	
pool	1379700	Sphingomonas sp.	species	0.0		37241307	0		0.0		196	0	
pool	58180	Desulfovibrio alaskensis	species	0.0		11041956	0		0.0		84	0	
pool	1144315	Variovorax sp.	species	0.0		4804799	0		0.0		44	0	
pool	426117	Methylobacterium sp.	species	0.0		485420	0		0.0		31	0	
pool	1479239	Porphyrobacter sp.	species	0.0		2735489	0		0.0		21	0	
pool	1144314	Rhizobium sp.	species			107066	0				13	0	
pool	1245591	Mariniradius saccharolyticus	species			9514	0				3	0	
pool	65700	Erwinia tracheiphila	species	1.0	0.64467891835419	11373762	11373762	17642522.0	1.0	0.6180408738548273	877	877	1419.0
pool	269774	Atopococcus tabaci	species			152172	0				5	0	
pool	446660	Adlercreutzia equolifaciens	species	0.0		2778376	0		0.0		27	0	
pool	157784	Pseudomonas thermotolerans	species	0.0		879242	0		0.0		24	0	
pool	204525	Roseomonas cervicalis	species	0.0		12998532	0		0.0		90	0	
pool	1144312	Rhizobium sp.	species	0.0		1213012	0		0.0		15	0	
pool	376733	Paracoccus halophilus	species	0.0		590238	0		0.0		5	0	
pool	56731	Rhizobium giardinii	species	0.0		18782740	0		0.0		98	0	
pool	1519190	Massilia sp.	species	0.0		2130462	0		0.0		12	0	
pool	101564	Pseudomonas alcaliphila	species	0.0		3635451	0		0.0		492	0	
pool	1125979	Rhizobium sp.	species	0.0		6776930	0		0.0		47	0	
pool	354	Azotobacter vinelandii	species	0.0		15707591	0		0.0		587	0	
pool	897	Desulfococcus multivorans	species	0.9673075471851634	0.9995430376706962	53707931	51952087	51975838.0	0.9904632152588556	0.9706275033377837	734	727	749.0
pool	83219	Sulfitobacter mediterraneus	species	0.0		922255	0		0.0		11	0	
pool	75659	Duganella zoogloeoides	species	0.0		11241094	0		0.0		78	0	
pool	1031288	Caloramator sp.	species	0.0		2540916	0		0.0		103	0	
pool	88688	Caulobacter segnis	species	0.0		10482667	0		0.0		59	0	
pool	169050	Gelidibacter mesophilus	species	0.0		14859535	0		0.0		139	0	
pool	284016	Phenylobacterium zucineum	species	0.0		9816805	0		0.0		48	0	
pool	47229	Massilia timonae	species	0.0		2437071	0		0.0		19	0	
pool	1144325	Pseudomonas sp.	species	0.0		1791170	0		0.0		15	0	
pool	1380372	Paenibacillus sp.	species	0.0		25333894	0		0.0		224	0	
pool	1393	Brevibacillus brevis	species	0.0		6139097	0		0.0		99	0	
pool	435897	Lysobacter capsici	species	0.0		29628403	0		0.0		207	0	
pool	358220	Acidovorax sp.	species	0.0		12169897	0		0.0		123	0	
pool	5147	Sordaria macrospora	species	0.0		9480047	0		0.0		98	0	
pool	237610	Pseudomonas psychrotolerans	species			5219	0				1	0	
pool	1350366	Thermoanaerobacter sp.	species	0.0		2013216	0		0.0		24	0	
pool	1861	Geodermatophilus obscurus	species	0.0		332100	0		0.0		5	0	
pool	1096546	Methylobacterium sp.	species	0.0		3487697	0		0.0		75	0	
pool	197	Campylobacter jejuni	species			156499	0				8	0	
pool	1478	Bacillus simplex	species	0.0		21196377	0		0.0		458	0	
pool	1305730	Methylobacterium sp.	species	0.0		568539	0		0.0		33	0	
pool	81475	Frateuria aurantia	species			198223	0				3	0	
pool	1244513	Luteimonas huabeiensis	species			97616	0				2	0	
pool	196588	Porphyrobacter cryptus	species			10122	0				1	0	
pool	314722	Pseudoxanthomonas suwonensis	species	0.0		2567059	0		0.0		54	0	
pool	337	Burkholderia glumae	species			40002	0				5	0	
pool	139208	Isoptericola variabilis	species	0.0		3636532	0		0.0		36	0	
pool	1038866	Bradyrhizobium sp.	species			1591	0				1	0	
pool	388413	Algoriphagus machipongonensis	species	0.0		8850790	0		0.0		48	0	
pool	1536652	Desulfobulbus sp.	species	0.0		3760163	0		0.0		31	0	
pool	152682	Sphingomonas melonis	species	0.0		12404022	0		0.0		56	0	
pool	360293	Leeuwenhoekiella blandensis	species	0.0		3695823	0		0.0		33	0	
pool	29438	Pseudomonas savastanoi	species			80048	0				5	0	
pool	28901	Salmonella enterica	species	0.0		338196	0		0.0		27	0	
pool	1502	Clostridium perfringens	species	0.0		1472520	0		0.0		12	0	
pool	287	Pseudomonas aeruginosa	species	0.0		928825	0		0.0		37	0	
pool	1550073	Sphingomonas sp.	species	0.0		4257234	0		0.0		33	0	
pool	1259797	Pseudomonas sp.	species			176583	0				7	0	
pool	1211851	Dyadobacter tibetensis	species			7574	0				3	0	
pool	1911	Streptomyces griseus	species	0.0		11291472	0		0.0		50	0	
pool	1935	Streptomyces violaceoruber	species	0.0		897059	0		0.0		14	0	
pool	34073	Variovorax paradoxus	species	0.0		20315416	0		0.0		154	0	
pool	43354	Prauserella rugosa	species	0.0		27301129	0		0.0		110	0	
pool	82374	Anaerovibrio lipolyticus	species	1.0	0.9533009801410365	5552860	5552860	5824876.0	1.0	0.9	72	72	80.0
pool	1144317	Acidovorax sp.	species	0.0		35060221	0		0.0		326	0	
pool	257003	Sphingomonas phyllosphaerae	species	0.0		3493632	0		0.0		29	0	
pool	1298860	Microbacterium sp.	species	0.0		8708375	0		0.0		42	0	
pool	384	Rhizobium leguminosarum	species	0.0		58735740	0		0.0		428	0	
pool	69525	Natrinema pellirubrum	species	0.0		314923	0		0.0		22	0	
pool	1262828	Clostridium sp.	species			12057	0				1	0	
pool	1500305	Rhizobium sp.	species	0.0		23325492	0		0.0		170	0	
pool	1379701	Sphingomonas sp.	species	0.0		4199135	0		0.0		71	0	
pool	1287116	Mesorhizobium sp.	species			127720	0				9	0	
pool	758826	Acidovorax radicis	species	0.0		19663607	0		0.0		152	0	
pool	362418	Flavobacterium reichenbachii	species	0.0		2054193	0		0.0		19	0	
pool	106592	Ensifer adhaerens	species	0.0		13359744	0		0.0		286	0	
pool	59839	Paenibacillus alginolyticus	species	0.0		15078341	0		0.0		153	0	
pool	1288080	Streptomyces sp.	species			122871	0				2	0	
pool	37326	Nocardia brasiliensis	species	0.0		32131918	0		0.0		138	0	
pool	565	Atlantibacter hermannii	species	0.0		4545979	0		0.0		25	0	
pool	1116369	Hoeflea sp.	species	0.0		4694367	0		0.0		38	0	
pool	85085	Pseudarthrobacter chlorophenolicus	species	0.0		5115114	0		0.0		54	0	
pool	58135	Desulfofundulus kuznetsovii	species	0.0		6167544	0		0.0		165	0	
pool	1665	Arthrobacter globiformis	species	0.0		3557539	0		0.0		173	0	
pool	889	Desulfovibrio longus	species	0.0		3693561	0		0.0		53	0	
pool	2736	Verrucomicrobium spinosum	species	0.0		2860272	0		0.0		12	0	
pool	94254	Dyadobacter fermentans	species	0.0		2027750	0		0.0		10	0	
pool	1172187	Methylobacterium sp.	species	0.0		6886201	0		0.0		178	0	
pool	91623	Clostridium akagii	species	0.0		2084117	0		0.0		31	0	
pool	314262	Roseobacter sp.	species	0.0		2261773	0		0.0		34	0	
pool	645110	Cecembia lonarensis	species	0.0		3146833	0		0.0		51	0	
pool	29322	[Eubacterium] cellulosolvens	species			32187	0				1	0	
pool	52603	Sagittula stellata	species	0.0		16850659	0		0.0		86	0	
pool	1268622	Acidovorax sp.	species	0.0		7196545	0		0.0		61	0	
pool	206041	Flavobacterium gelidilacus	species			13672	0				3	0	
pool	1040986	Mesorhizobium sp.	species	0.0		1127054	0		0.0		9	0	
pool	83816	Methanobrevibacter ruminantium	species			56948	0				1	0	
pool	964	Herbaspirillum seropedicae	species	0.0		304862	0		0.0		8	0	
pool	408	Methylorubrum extorquens	species	0.0		30810552	0		0.0		590	0	
pool	1342302	Sulfitobacter noctilucae	species			53776	0				3	0	
pool	2242	Halobacterium salinarum	species	1.0	0.9648308492647599	22369747	22369747	23185149.0	1.0	0.8602941176470589	468	468	544.0
pool	729	Haemophilus parainfluenzae	species			58506	0				1	0	
pool	672	Vibrio vulnificus	species	0.0		307757	0		0.0		5	0	
pool	1491	Clostridium botulinum	species	0.0		10534621	0		0.0		76	0	
pool	228603	Prevotella shahii	species	1.0	1.0	3504004	3504004	3504004.0	1.0	1.0	108	108	108.0
pool	34086	Pedobacter antarcticus	species	0.0		4873113	0		0.0		45	0	
pool	105560	Methylibium petroleiphilum	species	0.0		7241524	0		0.0		52	0	
pool	47883	Pseudomonas synxantha	species	0.0		3773361	0		0.0		30	0	
pool	46541	Thermosipho melanesiensis	species	0.0		506792	0		0.0		3	0	
pool	861208	Agrobacterium sp.	species	0.0		6217374	0		0.0		35	0	
pool	1411123	Rhizobiales bacterium	species			29903	0				6	0	
pool	28262	Thermodesulfovibrio yellowstonii	species	0.0		581127	0		0.0		16	0	
pool	856	Fusobacterium varium	species			128922	0				13	0	
pool	96765	Microbacterium sp.	species	0.0		3805856	0		0.0		28	0	
pool	878	Desulfovibrio fructosivorans	species			119255	0				3	0	
pool	223903	Hymenobacter norwichensis	species	0.0		2246905	0		0.0		21	0	
pool	1262897	Faecalibacterium sp.	species			8301	0				1	0	
pool	448181	Rhizobium selenitireducens	species	0.0		2221722	0		0.0		22	0	
pool	40571	Lentzea albidocapillata	species	0.49114762894636343	1.0	17585684	8637167	8637167.0	0.5694444444444444	1.0	72	41	41.0
pool	194326	Lactobacillus versmoldensis	species	0.0		658102	0		0.0		18	0	
pool	1151119	Arthrobacter sp.	species	0.0		4268584	0		0.0		42	0	
pool	29448	Bradyrhizobium elkanii	species	0.0		4343486	0		0.0		14	0	
pool	168697	Salinispora arenicola	species			3365	0				9	0	
pool	351187	Salinispora pacifica	species			3978	0				2	0	
pool	55601	Vibrio anguillarum	species			22069	0				2	0	
pool	1007104	Sphingomonas sp.	species	0.0		16370763	0		0.0		91	0	
pool	1500257	Rhizobium sp.	species	0.0		711819	0		0.0		18	0	
pool	367299	Phycicoccus jejuensis	species	0.0		2109647	0		0.0		8	0	
pool	294	Pseudomonas fluorescens	species	0.0		19459989	0		0.0		257	0	
pool	1449051	Curtobacterium sp.	species	0.0		1027069	0		0.0		15	0	
pool	300	Pseudomonas mendocina	species	0.0		1755253	0		0.0		143	0	
pool	303	Pseudomonas putida	species	0.0		418387	0		0.0		19	0	
pool	375	Bradyrhizobium japonicum	species	0.0		7406843	0		0.0		92	0	
pool	1463833	Streptomyces sp.	species	0.0		8548114	0		0.0		75	0	
pool	1125965	Brevundimonas abyssalis	species			244027	0				2	0	
pool	9606	Homo sapiens	species			48692	0				27	0	
pool	332056	Sphingobium japonicum	species	0.0		416706	0		0.0		13	0	
pool	1312922	Cupriavidus sp.	species			143566	0				4	0	
pool	380	Sinorhizobium fredii	species	0.0		27727487	0		0.0		190	0	
pool	453230	Desulfarculus baarsii	species	0.0		466735	0		0.0		3	0	
pool	358	Agrobacterium tumefaciens	species	0.0		9633572	0		0.0		96	0	
pool	219748	Clostridium tunisiense	species	0.0		433915	0		0.0		6	0	
pool	196162	Nocardioides sp.	species	0.0		43219621	0		0.0		208	0	
pool	292414	Ruegeria sp.	species			80918	0				1	0	
pool	501571	Butyricicoccus pullicaecorum	species	0.0		298905	0		0.0		4	0	
pool	1396	Bacillus cereus	species	0.0		727870	0		0.0		49	0	
pool	454586	Pedobacter agri	species	0.0		3320448	0		0.0		33	0	
pool	161934	Beta vulgaris	species	0.0		968624	0		0.0		19	0	
pool	29348	[Clostridium] spiroforme	species			26006	0				1	0	
pool	471	Acinetobacter calcoaceticus	species	0.0		3993675	0		0.0		18	0	
pool	317	Pseudomonas syringae	species	0.0		10776973	0		0.0		84	0	
pool	1144316	Chryseobacterium sp.	species	0.0		13563160	0		0.0		78	0	
pool	59600	Cellulophaga algicola	species	0.0		828395	0		0.0		9	0	
pool	470150	Pseudomonas taiwanensis	species			78336	0				13	0	
pool	137732	Granulicatella elegans	species			64333	0				2	0	
pool	103733	Saccharothrix syringae	species	0.0		8322452	0		0.0		43	0	
pool	312279	Emticicia oligotrophica	species	0.0		463044	0		0.0		7	0	
pool	1577887	Dickeya sp.	species			11267	0				3	0	
pool	264574	Oceanimonas smirnovii	species	0.0		3675038	0		0.0		48	0	
pool	525	Acidocella facilis	species	0.0		1455803	0		0.0		20	0	
pool	501479	Citreicella sp.	species	0.0		2066742	0		0.0		31	0	
pool	1386078	Pseudomonas sp.	species			136093	0				8	0	
pool	43263	Pseudomonas alcaligenes	species	0.0		1017342	0		0.0		35	0	
pool	1235797	Oscillibacter sp.	species	0.0		704829	0		0.0		10	0	
pool	68199	Streptomyces flavochromogenes	species	0.0		5183915	0		0.0		35	0	
pool	83771	Succinivibrio dextrinosolvens	species	1.0	0.9407601686861665	2506520	2506520	2664356.0	1.0	0.9038461538461539	94	94	104.0
pool	33903	Streptomyces avermitilis	species	0.0		673033	0		0.0		17	0	
pool	1166158	Methylobacterium sp.	species			216846	0				31	0	
pool	313603	Maribacter sp.	species	0.0		4032489	0		0.0		14	0	
pool	1287252	Mesorhizobium sp.	species	0.0		7374098	0		0.0		51	0	
pool	219571	Rhodanobacter fulvus	species	0.0		7404510	0		0.0		72	0	
pool	358100	Microbacterium indicum	species	0.0		6248556	0		0.0		34	0	
pool	398736	Vibrio rhizosphaerae	species	0.0		2791902	0		0.0		62	0	
pool	273677	Microbacterium oleivorans	species	0.0		1120385	0		0.0		10	0	
pool	164400	Thauera phenylacetica	species	0.0		561921	0		0.0		5	0	
pool	316997	Rubrivivax benzoatilyticus	species	0.0		2776891	0		0.0		29	0	
pool	1403819	Verrucomicrobium sp.	species	0.0		4925979	0		0.0		17	0	
pool	293890	Agromyces subbeticus	species	0.5709849617037854	0.821556079738638	34423115	19655081	23924211.0	0.6756756756756757	0.40816326530612246	148	100	245.0
pool	1286840	Ensifer sp.	species	0.0		12826129	0		0.0		112	0	
pool	397278	Marmoricola aequoreus	species	0.0		7701461	0		0.0		52	0	
pool	35621	Streptomyces mobaraensis	species			2863	0				3	0	
pool	450380	Microbacterium profundi	species	0.0		1044977	0		0.0		11	0	
pool	1449044	Arthrobacter sp.	species	0.0		6550731	0		0.0		86	0	
pool	262325	Lysobacter concretionis	species	0.9277282303854293	1.0	3267915	3031737	3031737.0	0.8846153846153846	1.0	52	46	46.0
pool	36874	Porphyromonas cangingivalis	species	0.9825491703229775	1.0	2402923	2360990	2360990.0	0.9823008849557522	1.0	113	111	111.0
pool	156586	Flavobacteria bacterium	species	0.0		5976047	0		0.0		25	0	
pool	160791	Sphingomonas wittichii	species	0.977532602586753	0.8914251671204451	17451376	17059289	19137096.0	0.8723404255319149	0.3014705882352941	47	41	136.0
pool	911242	Pseudomonas sp.	species			1824	0				2	0	
pool	281714	Nocardioides alkalitolerans	species	0.0		8293816	0		0.0		63	0	
pool	401562	Aureimonas ureilytica	species	0.0		8006165	0		0.0		77	0	
pool	286638	Massilia alkalitolerans	species			2851	0				3	0	
pool	862720	Acidovorax oryzae	species	0.0		899071	0		0.0		8	0	
pool	366602	Caulobacter sp.	species	0.0		16652403	0		0.0		119	0	
pool	196367	Caballeronia sordidicola	species	0.0		6193940	0		0.0		58	0	
pool	187326	Megasphaera micronuciformis	species			249243	0				4	0	
pool	879	Desulfovibrio gigas	species	0.0		4339454	0		0.0		97	0	
pool	1557	Peptoclostridium litorale	species	0.9267396525047676	0.9992049991505599	3446148	3193682	3196223.0	0.926829268292683	0.9743589743589743	41	38	39.0
pool	33038	[Ruminococcus] gnavus	species			233608	0				4	0	
pool	188913	Cetobacterium somerae	species	0.0		648864	0		0.0		57	0	
pool	195907	Gillisia limnaea	species	0.0		1213294	0		0.0		62	0	
pool	1111454	Megasphaera sp.	species	0.0		653294	0		0.0		10	0	
pool	95614	Curtobacterium sp.	species	0.0		5419410	0		0.0		38	0	
pool	1385522	Lysobacter arseniciresistens	species	0.0		2939959	0		0.0		23	0	
pool	231049	Lactobacillus rossiae	species			10168	0				1	0	
pool	217159	Clostridium carboxidivorans	species	0.0		5449966	0		0.0		64	0	
pool	34003	Paracoccus aminophilus	species			55177	0				8	0	
pool	71433	Mesorhizobium amorphae	species			99110	0				9	0	
pool	1564	Desulfotomaculum ruminis	species	0.0		1149948	0		0.0		16	0	
pool	56450	Xanthomonas cassavae	species			8605	0				1	0	
pool	103730	Actinokineospora inagensis	species	0.0		12202452	0		0.0		33	0	
pool	1565	Desulfotomaculum nigrificans	species	0.0		736705	0		0.0		26	0	
pool	50340	Pseudomonas fuscovaginae	species			154406	0				11	0	
pool	416169	Rhodanobacter thiooxydans	species	0.0		1091262	0		0.0		12	0	
pool	1625	Lactobacillus sanfranciscensis	species	0.0		1310657	0		0.0		14	0	
pool	1522368	Modestobacter caceresii	species	0.0		8325797	0		0.0		57	0	
pool	34029	Leptothrix cholodnii	species	0.0		611705	0		0.0		12	0	
pool	1410620	Shinella sp.	species	0.0		494080	0		0.0		31	0	
pool	1144331	Pseudomonas sp.	species			243462	0				12	0	
pool	1524267	Pseudomonas sp.	species	0.0		1163118	0		0.0		13	0	
pool	36738	Halococcus salifodinae	species			7681	0				1	0	
pool	1501	Clostridium pasteurianum	species	0.0		1766754	0		0.0		13	0	
pool	1894	Kitasatospora aureofaciens	species			210166	0				3	0	
pool	10141	Cavia porcellus	species			42903	0				1	0	
pool	34103	Sphaerotilus natans	species	0.0		786004	0		0.0		9	0	
pool	67352	Kitasatospora purpeofusca	species	0.0		5818538	0		0.0		59	0	
pool	42234	Streptomyces acidiscabies	species			239400	0				8	0	
pool	670	Vibrio parahaemolyticus	species	0.0		1237449	0		0.0		24	0	
pool	2033	Microbacterium testaceum	species	0.0		33146476	0		0.0		100	0	
pool	147266	Agrobacterium albertimagni	species	0.0		4873613	0		0.0		34	0	
pool	388739	Roseobacter sp.	species			31248	0				1	0	
pool	286730	Alkaliflexus imshenetskii	species	0.0		3943485	0		0.0		41	0	
pool	1112213	Sphingomonas sp.	species	0.0		2577873	0		0.0		30	0	
pool	39956	Methylobacterium mesophilicum	species	0.0		1106959	0		0.0		30	0	
pool	1178482	Halomonas huangheensis	species			51531	0				1	0	
pool	1262742	Bacteroides sp.	species			6318	0				1	0	
pool	627192	Sphingobium sp.	species			65360	0				3	0	
pool	1435425	Pseudomonas sp.	species			87264	0				4	0	
pool	150395	Terrabacter sp.	species			47934	0				1	0	
pool	194867	Sphingomonas sp.	species			23044	0				3	0	
pool	103232	Streptomyces ipomoeae	species			182798	0				4	0	
pool	76745	Sinorhizobium arboris	species	0.0		820285	0		0.0		11	0	
pool	553	Pantoea ananatis	species			148742	0				10	0	
pool	56454	Xanthomonas hortorum	species	0.0		451278	0		0.0		8	0	
pool	446681	Eudoraea adriatica	species	0.0		352435	0		0.0		2	0	
pool	1246981	Tolypothrix bouteillei	species	0.0		6617032	0		0.0		16	0	
pool	194963	Sinorhizobium americanum	species			31688	0				6	0	
pool	378534	Pseudomonas sp.	species	0.0		5572708	0		0.0		103	0	
pool	1449046	Bacillus sp.	species			6301	0				4	0	
pool	1120045	Rhizobium grahamii	species	0.0		2808498	0		0.0		19	0	
pool	742013	Delftia sp.	species			117008	0				4	0	
pool	936476	Marinomonas posidonica	species	0.0		374349	0		0.0		4	0	
pool	880	Desulfovibrio salexigens	species	0.0		1661952	0		0.0		13	0	
pool	53412	Pseudomonas resinovorans	species	0.0		442095	0		0.0		22	0	
pool	1262937	Prevotella sp.	species			25096	0				9	0	
pool	1470591	Sphingomonas sp.	species	0.0		12326315	0		0.0		52	0	
pool	1263062	Butyrivibrio crossotus	species			22374	0				1	0	
pool	877424	Lachnospiraceae bacterium	species			133132	0				4	0	
pool	1196323	Paenibacillus sp.	species			71503	0				1	0	
pool	1267600	Pantoea sp.	species	0.0		646369	0		0.0		23	0	
pool	550	Enterobacter cloacae	species			194257	0				13	0	
pool	66378	Streptomyces yerevanensis	species	0.0		453399	0		0.0		9	0	
pool	56460	Xanthomonas vesicatoria	species	0.0		5265863	0		0.0		22	0	
pool	290399	Arthrobacter sp.	species	0.0		1376314	0		0.0		34	0	
pool	108150	Thermoanaerobacter italicus	species			252631	0				9	0	
pool	1392488	Flavimarina sp.	species	0.0		406665	0		0.0		9	0	
pool	1410633	Lachnospiraceae bacterium	species			256885	0				11	0	
pool	680	Vibrio campbellii	species	0.0		696206	0		0.0		44	0	
pool	979	Cellulophaga lytica	species	0.0		4755453	0		0.0		26	0	
pool	1525218	Sulfitobacter sp.	species			110526	0				5	0	
pool	1993	Actinomadura madurae	species	0.0		8797702	0		0.0		71	0	
pool	1800	Mycolicibacterium chubuense	species	0.0		4777354	0		0.0		31	0	
pool	177400	Anaerophaga thermohalophila	species			90708	0				3	0	
pool	1338009	Sphingobacterium sp.	species	0.0		1050778	0		0.0		20	0	
pool	155892	Caulobacter vibrioides	species			181459	0				6	0	
pool	121428	Sphingobium xenophagum	species	0.0		2193910	0		0.0		14	0	
pool	295419	Rubellimicrobium thermophilum	species			115674	0				12	0	
pool	1226754	Paenibacillus sp.	species	0.0		5573185	0		0.0		26	0	
pool	226504	Algoriphagus mannitolivorans	species	0.0		819358	0		0.0		18	0	
pool	218158	Arthrobacter sp.	species			249468	0				21	0	
pool	1202532	Flavobacterium sp.	species	0.0		1274216	0		0.0		7	0	
pool	1506583	Flavobacterium sp.	species	0.0		7453804	0		0.0		23	0	
pool	1329969	Pseudomonas sp.	species			20101	0				1	0	
pool	423351	Mucilaginibacter paludis	species			82984	0				2	0	
pool	293387	Bacillus altitudinis	species	0.0		628871	0		0.0		11	0	
pool	2424	Fervidobacterium nodosum	species	0.0		1882666	0		0.0		22	0	
pool	159449	Streptomyces scabrisporus	species	0.0		341985	0		0.0		6	0	
pool	382	Sinorhizobium meliloti	species	0.0		1903163	0		0.0		55	0	
pool	279572	Agromyces italicus	species	0.0		3715115	0		0.0		30	0	
pool	59610	Desulfotomaculum reducens	species	0.0		1443614	0		0.0		17	0	
pool	74313	Brevundimonas subvibrioides	species	0.0		5650175	0		0.0		25	0	
pool	690417	Paracoccus sphaerophysae	species	0.0		2241302	0		0.0		19	0	
pool	330	Pseudomonas pseudoalcaligenes	species	0.0		597332	0		0.0		81	0	
pool	1449068	Rhodococcus sp.	species	0.0		9237799	0		0.0		39	0	
pool	1267981	Arthrobacter sp.	species			66255	0				2	0	
pool	1392493	Lachnospiraceae bacterium	species	0.0		477035	0		0.0		15	0	
pool	1549812	Massilia sp.	species			31516	0				4	0	
pool	1342299	Sulfitobacter geojensis	species	0.0		378395	0		0.0		9	0	
pool	86104	Arenibacter latericius	species	0.0		703899	0		0.0		7	0	
pool	342230	Amycolatopsis taiwanensis	species			194724	0				3	0	
pool	78057	Paenibacillus popilliae	species			48504	0				4	0	
pool	1172188	Terracoccus sp.	species	0.0		15278240	0		0.0		66	0	
pool	103	Flectobacillus major	species	0.0		3193278	0		0.0		35	0	
pool	28187	Acetohalobium arabaticum	species	0.0		1201017	0		0.0		12	0	
pool	346181	Lysobacter daejeonensis	species	0.0		477713	0		0.0		19	0	
pool	1214225	Acidocella sp.	species	0.0		1238706	0		0.0		29	0	
pool	702113	Novosphingobium sp.	species			69528	0				2	0	
pool	873	Desulfovibrio africanus	species	0.0		337680	0		0.0		14	0	
pool	1522060	Pantoea sp.	species	0.0		337294	0		0.0		5	0	
pool	1229485	gamma proteobacterium	species	0.0		1272102	0		0.0		6	0	
pool	40324	Stenotrophomonas maltophilia	species	0.0		4392957	0		0.0		34	0	
pool	68239	Streptomyces mirabilis	species	0.0		3376702	0		0.0		35	0	
pool	598467	Brenneria sp.	species	0.0		8618941	0		0.0		88	0	
pool	89059	Lactobacillus acidipiscis	species	0.0		668990	0		0.0		28	0	
pool	103731	Saccharothrix espanaensis	species	0.0		2566239	0		0.0		17	0	
pool	119644	Hymenobacter aerophilus	species	0.0		6376298	0		0.0		35	0	
pool	1580	Lactobacillus brevis	species	0.0		326533	0		0.0		6	0	
pool	1298913	Comamonadaceae bacterium	species	0.0		1213540	0		0.0		6	0	
pool	3988	Ricinus communis	species			253540	0				4	0	
pool	1144324	Pseudomonas sp.	species			72314	0				5	0	
pool	199592	Microbacterium paraoxydans	species	0.0		8070632	0		0.0		48	0	
pool	191026	Desulfovibrio hydrothermalis	species	0.0		4110811	0		0.0		12	0	
pool	363259	Kaistia granuli	species	0.0		4166279	0		0.0		13	0	
