sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	28221	Deltaproteobacteria	class	0.9837067373318512	0.822937685932535	123911278	121892359	148118577.0	0.8501708150317228	0.7900226757369615	2049	1742	2205.0
pool	1737404	Tissierellia	class	0.986795678696136	0.7155748025729204	10871441	10727891	14991991.0	0.9207547169811321	0.6541554959785523	265	244	373.0
pool	203693	Nitrospira	class		0.6793012264387871	1498337	1436269	2114333.0		0.625	70	65	104.0
pool	213849	Campylobacterales	order		0.9962700644665978	2554323	1814151	1820943.0		0.9354838709677419	93	58	62.0
pool	218872	Fibrobacterales	order	0.9925985938241644	0.9947401020308534	3284511	3260201	3277440.0	0.9662162162162162	0.9533333333333334	148	143	150.0
pool	2085	Mycoplasmatales	order		0.817175519461398	2543694	2533629	3100471.0		0.5175438596491229	62	59	114.0
pool	2037	Actinomycetales	order	0.0		20156853	0		0.0		310	0	
pool	766	Rickettsiales	order	0.0		11125808	0		0.0		79	0	
pool	85014	Glycomycetales	order	0.9955795618686195	0.9992924866372109	5566869	5542261	5546185.0	0.625	0.9523809523809523	32	20	21.0
pool	1643947	Petrotogales	order		0.9979088766951165	2375752	2306365	2311198.0		0.9772727272727273	106	86	88.0
pool	72273	Thiotrichales	order	0.5583854566731224	0.9972337042311685	7403753	4134148	4145616.0	0.49557522123893805	0.9032258064516129	113	56	62.0
pool	2235	Halobacteriales	order	0.9999391481203949	0.9972034684788957	23121718	23120311	23185149.0	0.998015873015873	0.9246323529411765	504	503	544.0
pool	48461	Verrucomicrobiales	order	0.9933278036989918	0.9968030569504934	16486925	16376921	16429445.0	0.8031496062992126	0.8031496062992126	127	102	127.0
pool	85010	Pseudonocardiales	order	0.9915529397467453	0.9967038122911274	86631204	85899425	86183502.0	0.8504854368932039	0.874251497005988	515	438	501.0
pool	2419	Thermotogales	order	0.976195166721303	0.9950422935563309	3852747	3761033	3779772.0	0.7619047619047619	0.8421052631578947	42	32	38.0
pool	85007	Corynebacteriales	order	0.9986881276163259	0.9945448024191267	78178336	78075776	78504031.0	0.9257425742574258	0.723404255319149	404	374	517.0
pool	200644	Flavobacteriales	order	0.9975603838191583	0.9935639783836471	140417170	140074606	140981969.0	0.9559948979591837	0.7889473684210526	1568	1499	1900.0
pool	135614	Xanthomonadales	order	0.9759788993691113	0.9932551698747009	91982463	89772943	90382558.0	0.8622502628811777	0.7341092211280215	951	820	1117.0
pool	1843489	Veillonellales	order	0.9614220402066562	0.9931285040164161	3007313	2891297	2911302.0	0.8701298701298701	0.881578947368421	77	67	76.0
pool	171549	Bacteroidales	order	0.9367290711792254	0.9928771340574563	12510153	11718624	11802693.0	0.770949720670391	0.8990228013029316	358	276	307.0
pool	356	Rhizobiales	order	0.991312338351866	0.9924196718115041	516972021	512480743	516395188.0	0.9702615549982085	0.7077888133821223	5582	5416	7652.0
pool	136	Spirochaetales	order	0.964077952157006	0.9904194364322871	5163013	4977547	5025696.0	0.8382352941176471	0.8028169014084507	68	57	71.0
pool	1385	Bacillales	order	0.9960536031700284	0.9897260531495506	104654706	104241697	105323788.0	0.9403862300587741	0.6345609065155807	1191	1120	1765.0
pool	200666	Sphingobacteriales	order	0.9895907387342622	0.9884974343465908	31161097	30836733	31195562.0	0.8688524590163934	0.7863501483679525	305	265	337.0
pool	85011	Streptomycetales	order	0.9974061784454334	0.9878774843054741	66009938	65838720	66646645.0	0.9872984855886663	0.7103690685413006	2047	2021	2845.0
pool	1853229	Chitinophagales	order	0.9977188382440809	0.9873302493490771	28969011	28902928	29273820.0	0.8813559322033898	0.6540880503144654	118	104	159.0
pool	91347	Enterobacterales	order	0.9839937408141329	0.9857050527101945	41848254	41178420	41775600.0	0.9167192429022082	0.8806060606060606	1585	1453	1650.0
pool	80840	Burkholderiales	order	0.9970024151808371	0.9850135576511022	234979506	234275135	237839503.0	0.9162011173184358	0.7015465613688714	2327	2132	3039.0
pool	135624	Aeromonadales	order	0.9614260864568429	0.9829734839606868	6543334	6290932	6399900.0	0.7552083333333334	0.8950617283950617	192	145	162.0
pool	1643822	Eggerthellales	order	0.9794923896525582	0.9821909387124061	2888830	2829587	2880893.0	0.6122448979591837	0.7692307692307693	49	30	39.0
pool	213462	Syntrophobacterales	order	0.9936758803301283	0.9811193562144745	15374630	15277399	15571397.0	0.88	0.782608695652174	225	198	253.0
pool	135623	Vibrionales	order	0.9857253470501309	0.9811108032976503	14906492	14693707	14976603.0	0.8991596638655462	0.784841075794621	357	321	409.0
pool	69541	Desulfuromonadales	order	0.9367745087792112	0.98095218740424	7883624	7385178	7528581.0	0.4727272727272727	0.8666666666666667	165	78	90.0
pool	204458	Caulobacterales	order	0.9984205971591167	0.9786776762295293	53285329	53201170	54360257.0	0.9650537634408602	0.7194388777555111	372	359	499.0
pool	85012	Streptosporangiales	order	1.0	0.9752486047298362	9124148	9124148	9355715.0	1.0	0.7741935483870968	72	72	93.0
pool	206351	Neisseriales	order	0.9640121871786208	0.974887703010482	6762845	6519465	6687401.0	0.5276381909547738	0.8823529411764706	199	105	119.0
pool	53433	Halanaerobiales	order	0.9865520614037278	0.9746905389951702	2803478	2765777	2837595.0	0.7014925373134329	0.8703703703703703	67	47	54.0
pool	204457	Sphingomonadales	order	0.9981873243082301	0.9746407171663729	171006872	170696892	175138273.0	0.9388458225667528	0.7617051013277428	1161	1090	1431.0
pool	909929	Selenomonadales	order	0.993187746517887	0.9744272667778678	5714849	5675918	5824876.0	0.8611111111111112	0.775	72	62	80.0
pool	1643682	Geodermatophilales	order	0.987902843244824	0.969515537442913	8959130	8850750	9129044.0	0.6728971962616822	0.7741935483870968	107	72	93.0
pool	186802	Clostridiales	order	0.952976522864169	0.9660060448095831	122692607	116923174	121037725.0	0.8376652986776105	0.8718557190317988	2193	1837	2107.0
pool	203491	Fusobacteriales	order	0.9968930284738796	0.9615616678684415	6424906	6404944	6660981.0	0.9761904761904762	0.7370786516853932	336	328	445.0
pool	204441	Rhodospirillales	order	0.8968892344499938	0.9612381437229066	23616341	21181242	22035374.0	0.7025171624713958	0.7433414043583535	437	307	413.0
pool	72274	Pseudomonadales	order	0.994641821574783	0.961188771028341	109577538	108990402	113391256.0	0.954691259021652	0.7638755213346167	2494	2381	3117.0
pool	85009	Propionibacteriales	order	0.9570438762262777	0.9593644065967042	97740197	93541657	97503781.0	0.8746355685131195	0.6936416184971098	686	600	865.0
pool	1970189	Marinilabiliales	order	0.48907929484217594	0.9564141386716135	8895030	4350375	4548631.0	0.3592233009708738	0.37	103	37	100.0
pool	213118	Desulfobacterales	order	0.9958148655039234	0.9506986450770563	68737098	68449424	71999076.0	0.9606986899563319	0.7619047619047619	916	880	1155.0
pool	68295	Thermoanaerobacterales	order	0.7434839210712266	0.9468372797094339	6572204	4886328	5160684.0	0.7317073170731707	0.6923076923076923	123	90	130.0
pool	85006	Micrococcales	order	0.9960361412713938	0.9396263856678833	267748190	266686874	283822249.0	0.9254477301124532	0.7489046174587125	2401	2222	2967.0
pool	768507	Cytophagales	order	0.9967719953587657	0.9264732919354054	72370404	72136792	77861707.0	0.8906752411575563	0.6925	622	554	800.0
pool	204455	Rhodobacterales	order	0.9119419668391028	0.9086686843034452	65695267	59910271	65931920.0	0.7266187050359713	0.8505263157894737	1112	808	950.0
pool	206389	Rhodocyclales	order	0.9787432318467605	0.8356014268033451	7814170	7648066	9152768.0	0.7244897959183674	0.4965034965034965	196	142	286.0
pool	186826	Lactobacillales	order	0.9814811862727616	0.698405941415942	8092203	7942345	11372104.0	0.926605504587156	0.5872093023255814	218	202	344.0
pool	189778	Nitrospirales	order		0.6793012264387871	1498337	1436269	2114333.0		0.625	70	65	104.0
pool	135619	Oceanospirillales	order	0.9592858744860144	0.6638291523420219	8645427	8293436	12493329.0	0.47752808988764045	0.5214723926380368	178	85	163.0
pool	1737405	Tissierellales	order	0.9903944048047763	0.526073602652071	3790395	3753986	7135857.0	0.8641975308641975	0.4697986577181208	81	70	149.0
pool	213115	Desulfovibrionales	order	0.8922605530593742	0.5257077850360894	31238382	27872776	53019523.0	0.6863636363636364	0.6407355021216408	660	453	707.0
pool	84999	Coriobacteriales	order			110616	0				10	0	
pool	622452	Kineosporiales	order		0.0	0	0	3851283.0		0.0	0	0	34.0
pool	1853232	Hymenobacteraceae	family	0.9991311540656117	0.9983273090888227	9143163	9135219	9150525.0	0.9375	0.9146341463414634	80	75	82.0
pool	2070	Pseudonocardiaceae	family	0.9915529397467453	0.9967038122911274	86631204	85899425	86183502.0	0.8504854368932039	0.874251497005988	515	438	501.0
pool	203557	Verrucomicrobiaceae	family	0.9972850385317753	0.9957310426383732	12090411	12057586	12109280.0	0.8762886597938144	0.8095238095238095	97	85	105.0
pool	1268	Micrococcaceae	family	0.9926232859185089	0.9950487701141555	43525206	43204133	43419111.0	0.8768606224627875	0.7414187643020596	739	648	874.0
pool	85025	Nocardiaceae	family	0.9987568172838255	0.9948835164357006	52012467	51947806	52214963.0	0.9372822299651568	0.798219584569733	287	269	337.0
pool	506	Alcaligenaceae	family	0.9941986547547624	0.9948051011170577	18114764	18009674	18103721.0	0.9591836734693877	0.49473684210526314	98	94	190.0
pool	49546	Flavobacteriaceae	family	0.9976650550366805	0.9932034287306627	140351488	140023775	140981969.0	0.9588159588159588	0.7842105263157895	1554	1490	1900.0
pool	82115	Rhizobiaceae	family	0.9715479013887693	0.9896543331876971	237662504	230900507	233314299.0	0.8864452423698385	0.6583333333333333	2228	1975	3000.0
pool	85021	Intrasporangiaceae	family	0.8392957862543962	0.9884891505283315	36368617	30524027	30879476.0	0.5879120879120879	0.5752688172043011	182	107	186.0
pool	119045	Methylobacteriaceae	family	0.9808783768682489	0.9880875872048788	163848486	160715437	162653027.0	0.9729944400317713	0.6781068364240244	2518	2450	3613.0
pool	2062	Streptomycetaceae	family	0.9974061784454334	0.9878774843054741	66009938	65838720	66646645.0	0.9872984855886663	0.7103690685413006	2047	2021	2845.0
pool	1843491	Selenomonadaceae	family	0.993187746517887	0.9744272667778678	5714849	5675918	5824876.0	0.8611111111111112	0.775	72	62	80.0
pool	2236	Halobacteriaceae	family	1.0	0.9618233637402978	22300018	22300018	23185149.0	1.0	0.6727941176470589	366	366	544.0
pool	203492	Fusobacteriaceae	family	0.9970198253054332	0.949160641653234	6341239	6322341	6660981.0	0.9786585365853658	0.7213483146067415	328	321	445.0
pool	189779	Nitrospiraceae	family		0.6793012264387871	1498337	1436269	2114333.0		0.625	70	65	104.0
pool	135620	Oceanospirillaceae	family	0.9763146425876829	0.5093674477429622	4456002	4350460	8540907.0	0.6724137931034483	0.35135135135135137	58	39	111.0
pool	1903411	Yersiniaceae	family	0.0		5772773	0		0.0		120	0	
pool	28256	Halomonadaceae	family	0.9522478370016214	0.9973499793291304	4139624	3941948	3952422.0	0.42452830188679247	0.8653846153846154	106	45	52.0
pool	72294	Campylobacteraceae	family		0.9962700644665978	1899180	1814151	1820943.0		0.9354838709677419	67	58	62.0
pool	204431	Fibrobacteraceae	family	0.9925985938241644	0.9947401020308534	3284511	3260201	3277440.0	0.9662162162162162	0.9533333333333334	148	143	150.0
pool	216572	Oscillospiraceae	family	0.0		4166704	0		0.0		30	0	
pool	84642	Aeromonadaceae	family	0.9556302883988932	0.997350586688311	3898628	3725647	3735544.0	0.6708860759493671	0.9137931034482759	79	53	58.0
pool	2092	Mycoplasmataceae	family		0.817175519461398	2543694	2533629	3100471.0		0.5175438596491229	62	59	114.0
pool	942	Anaplasmataceae	family	0.0		11089128	0		0.0		56	0	
pool	85026	Gordoniaceae	family	0.0		13909118	0		0.0		47	0	
pool	41295	Rhodospirillaceae	family			476803	0				50	0	
pool	1762	Mycobacteriaceae	family	0.9974352630859101	0.9913746521722818	12239462	12208071	12314286.0	0.8955223880597015	0.5	67	60	120.0
pool	563835	Chitinophagaceae	family	0.9977188382440809	0.9873302493490771	28969011	28902928	29273820.0	0.8813559322033898	0.6540880503144654	118	104	159.0
pool	2012	Thermomonosporaceae	family	1.0	0.9752486047298362	9124148	9124148	9355715.0	1.0	0.7741935483870968	72	72	93.0
pool	558415	Marinilabiliaceae	family	0.48907929484217594	0.9564141386716135	8895030	4350375	4548631.0	0.3592233009708738	0.37	103	37	100.0
pool	186803	Lachnospiraceae	family	0.8829900534103347	0.935082948782743	23602361	20840650	22287488.0	0.71900826446281	0.6941489361702128	363	261	376.0
pool	186804	Peptostreptococcaceae	family	0.981858281353593	0.8817268250971607	5543025	5442465	6172507.0	0.7959183673469388	0.8210526315789474	98	78	95.0
pool	213421	Desulfuromonadaceae	family	0.9943741570319831	0.8222461196309104	3274887	3256463	3960448.0	0.85	0.40476190476190477	20	17	42.0
pool	2212439	Thiolinaceae	family	0.0		4147942	0		0.0		60	0	
pool	335928	Xanthobacteraceae	family			253953	0				19	0	
pool	85034	Glycomycetaceae	family	0.9955795618686195	0.9992924866372109	5566869	5542261	5546185.0	0.625	0.9523809523809523	32	20	21.0
pool	145360	Sanguibacteraceae	family	0.9849160490866642	0.9985701524502957	4453674	4386495	4392776.0	0.375	0.6666666666666666	16	6	9.0
pool	1648490	Rubritaleaceae	family	0.994207857440081	0.9977037914061153	4335356	4310245	4320165.0	0.6666666666666666	0.7272727272727273	24	16	22.0
pool	200667	Flammeovirgaceae	family	0.9917969248507323	0.9956340743967568	4756387	4717370	4738056.0	0.5581395348837209	0.8275862068965517	43	24	29.0
pool	2005525	Tannerellaceae	family	0.9983295980898548	0.9954225217864575	3896667	3890158	3908047.0	0.8936170212765957	0.8571428571428571	47	42	49.0
pool	481	Neisseriaceae	family		0.9953323917813959	2356457	2313681	2324531.0		0.9166666666666666	84	66	72.0
pool	1643950	Fervidobacteriaceae	family	0.9978694970076117	0.9950422935563309	3769063	3761033	3779772.0	0.8648648648648649	0.8421052631578947	37	32	38.0
pool	119060	Burkholderiaceae	family	0.8645632513617008	0.9945360070180104	7820551	6761361	6798508.0	0.5964912280701754	0.6355140186915887	114	68	107.0
pool	468	Moraxellaceae	family	0.9899018580285708	0.9936276116558421	4060648	4019643	4045422.0	0.5384615384615384	0.5833333333333334	26	14	24.0
pool	1775411	Rhodanobacteraceae	family	0.5779035222814423	0.9931645426369013	12695408	7336721	7387216.0	0.3411764705882353	0.8055555555555556	170	58	72.0
pool	31977	Veillonellaceae	family	0.9614220402066562	0.9931285040164161	3007313	2891297	2911302.0	0.8701298701298701	0.881578947368421	77	67	76.0
pool	1570339	Peptoniphilaceae	family		0.9925850235784869	2055414	2005925	2020910.0		0.875	42	28	32.0
pool	90964	Staphylococcaceae	family		0.9921808258139784	2502308	2493530	2513181.0		0.8571428571428571	34	30	35.0
pool	213116	Desulfomicrobiaceae	family		0.9913625142461329	2583633	2461682	2483130.0		0.9	52	18	20.0
pool	213422	Geobacteraceae	family	0.8930481026364991	0.9892717003542189	3952590	3529853	3568133.0	0.5733333333333334	0.8958333333333334	75	43	48.0
pool	137	Spirochaetaceae	family	0.9837485491720999	0.9884477692244019	5049703	4967638	5025696.0	0.9032258064516129	0.7887323943661971	62	56	71.0
pool	84566	Sphingobacteriaceae	family	0.9946807618663464	0.9868424232908515	30949733	30785104	31195562.0	0.931899641577061	0.771513353115727	279	260	337.0
pool	171551	Porphyromonadaceae	family	0.9563305644888783	0.9842824807852701	4518973	4321632	4390642.0	0.8493975903614458	0.94	166	141	150.0
pool	1643826	Eggerthellaceae	family	0.9794923896525582	0.9821909387124061	2888830	2829587	2880893.0	0.6122448979591837	0.7692307692307693	49	30	39.0
pool	213465	Syntrophobacteraceae	family	0.9946513951749277	0.9806037955361359	15351480	15269371	15571397.0	0.8909090909090909	0.7747035573122529	220	196	253.0
pool	76892	Caulobacteraceae	family	0.9984205971591167	0.9786776762295293	53285329	53201170	54360257.0	0.9650537634408602	0.7194388777555111	372	359	499.0
pool	186822	Paenibacillaceae	family	0.9965645156460627	0.9773013633757786	60579522	60371402	61773578.0	0.945993031358885	0.6638141809290954	574	543	818.0
pool	186817	Bacillaceae	family	0.99367567113609	0.9759767452950846	40306095	40051186	41037029.0	0.9143389199255121	0.5383771929824561	537	491	912.0
pool	53434	Halobacteroidaceae	family	0.9885892023486427	0.9746905389951702	2797701	2765777	2837595.0	0.7230769230769231	0.8703703703703703	65	47	54.0
pool	641	Vibrionaceae	family	0.9960461992957719	0.9744059450597709	14651219	14593291	14976603.0	0.946875	0.7408312958435208	320	303	409.0
pool	41297	Sphingomonadaceae	family	0.9785776827189587	0.9736454267972675	167620195	164029382	168469319.0	0.9217081850533808	0.752906976744186	1124	1036	1376.0
pool	33958	Lactobacillaceae	family	0.9862550040995552	0.9719997657259182	6377521	6289862	6471053.0	0.9647058823529412	0.8078817733990148	170	164	203.0
pool	171552	Prevotellaceae	family	0.9672366913103077	0.9704318259910663	3515579	3400397	3504004.0	0.8350515463917526	0.75	97	81	108.0
pool	85030	Geodermatophilaceae	family	0.987902843244824	0.969515537442913	8959130	8850750	9129044.0	0.6728971962616822	0.7741935483870968	107	72	93.0
pool	2008794	Zoogloeaceae	family	0.8845902108353508	0.9692426030020447	5368834	4749218	4899927.0	0.7699115044247787	0.6692307692307692	113	87	130.0
pool	1499392	Chromobacteriaceae	family	0.9550831267021666	0.9639948015870288	4403579	4205784	4362870.0	0.34513274336283184	0.8297872340425532	113	39	47.0
pool	75682	Oxalobacteraceae	family	0.9999375817601284	0.9629601844190732	41205904	41203332	42788199.0	0.9933333333333333	0.46635367762128327	300	298	639.0
pool	83763	Succinivibrionaceae	family	0.9699698189515205	0.9628161551984795	2644706	2565285	2664356.0	0.8141592920353983	0.8846153846153846	113	92	104.0
pool	135621	Pseudomonadaceae	family	0.9948088232377037	0.9599512954467017	105514419	104966675	109345834.0	0.9586542359140656	0.7646298092466861	2467	2365	3093.0
pool	31979	Clostridiaceae	family	0.9111413929935727	0.9596048978736702	53044552	48331087	50365611.0	0.862565445026178	0.806609547123623	764	659	817.0
pool	85015	Nocardioidaceae	family	0.9570438762262777	0.9593644065967042	97740197	93541657	97503781.0	0.8746355685131195	0.6936416184971098	686	600	865.0
pool	563798	Cyclobacteriaceae	family	0.9970904055985077	0.9567643903281208	23470969	23402678	24460231.0	0.9100719424460432	0.7529761904761905	278	253	336.0
pool	213121	Desulfobulbaceae	family	0.9692728275381595	0.9560393460313684	15823454	15337244	16042482.0	0.8346456692913385	0.6404833836858006	254	212	331.0
pool	213119	Desulfobacteraceae	family	0.9982966470680003	0.9431225388736133	52863971	52773925	55956594.0	0.9786585365853658	0.779126213592233	656	642	824.0
pool	32033	Xanthomonadaceae	family	0.9784250846807783	0.929687644398164	78861167	77159744	82995342.0	0.8819714656290532	0.6507177033492823	771	680	1045.0
pool	85023	Microbacteriaceae	family	0.9992303527696641	0.9188394634592307	179226267	179088326	194907090.0	0.9625176803394625	0.7523493642896628	1414	1361	1809.0
pool	31989	Rhodobacteraceae	family	0.9779047159499368	0.9078875907147858	61211252	59858772	65931920.0	0.7351598173515982	0.8473684210526315	1095	805	950.0
pool	1903409	Erwiniaceae	family	0.9932506124577906	0.9011021119619544	20644688	20505349	22755855.0	0.9939393939393939	0.6684782608695652	990	984	1472.0
pool	89373	Cytophagaceae	family	0.9988064233994149	0.8810406577397075	34854068	34812467	39512895.0	0.9191919191919192	0.5155807365439093	198	182	353.0
pool	69277	Phyllobacteriaceae	family	0.9472631978706285	0.8745581940136831	33759821	31979436	36566390.0	0.7375565610859729	0.45027624309392267	221	163	362.0
pool	186814	Thermoanaerobacteraceae	family	0.7505727583250925	0.8394927881652897	5772068	4332357	5160684.0	0.7653061224489796	0.5769230769230769	98	75	130.0
pool	41294	Bradyrhizobiaceae	family	0.7713832604505539	0.8023850734642712	31077300	23972509	29876564.0	0.6608187134502924	0.450199203187251	171	113	251.0
pool	186807	Peptococcaceae	family	0.9982016146681781	0.7973716621441774	19620378	19585093	24562063.0	0.954248366013072	0.6968973747016707	306	292	419.0
pool	1903410	Pectobacteriaceae	family	0.9791338408036202	0.7899245122023593	7191357	7041301	8913891.0	0.4244604316546763	0.5363636363636364	139	59	110.0
pool	80864	Comamonadaceae	family	0.9980306925182879	0.7889984944085062	134512260	134247364	170149075.0	0.9258353708231459	0.5401806942463148	1227	1136	2103.0
pool	45401	Hyphomicrobiaceae	family	0.9988294701933472	0.70331296279763	25790031	25759843	36626430.0	0.8993288590604027	0.5447154471544715	149	134	246.0
pool	433	Acetobacteraceae	family	0.9854852328226704	0.6896861382974484	15421329	15197492	22035374.0	0.7816455696202531	0.5980629539951574	316	247	413.0
pool	255475	Aurantimonadaceae	family	0.9988736696613012	0.6134814675803866	8227604	8218337	13396227.0	0.9680851063829787	0.5909090909090909	94	91	154.0
pool	541000	Ruminococcaceae	family	0.9774211564605123	0.5841946219169549	6170068	6030755	10323195.0	0.7899159663865546	0.5949367088607594	119	94	158.0
pool	75787	Rhodocyclaceae	family		0.5403877078875039	2445336	2298183	4252841.0		0.28846153846153844	83	45	156.0
pool	335929	Erythrobacteraceae	family	0.9978764448149438	0.5000694261798777	3342037	3334940	6668954.0	0.84375	0.4909090909090909	32	27	55.0
pool	194924	Desulfovibrionaceae	family	0.9708593022924592	0.4930052091371064	25662529	24914705	50536393.0	0.8082191780821918	0.6011644832605532	511	413	687.0
pool	543	Enterobacteriaceae	family	0.5675852085021353	0.46275970343525646	8239436	4676582	10105854.0	0.08333333333333333	0.4117647058823529	336	28	68.0
pool	186828	Carnobacteriaceae	family		0.4479923243210112	972192	950185	2120985.0		0.2727272727272727	17	15	55.0
pool	85017	Promicromonosporaceae	family	0.9992918786918249	0.4080157702677166	4174426	4171470	10223796.0	0.96	0.5393258426966292	50	48	89.0
pool	1737406	Tissierellaceae	family		0.33919823607165434	1734981	1734981	5114947.0		0.3333333333333333	39	39	117.0
pool	68298	Syntrophomonadaceae	family	0.030801566480957356	0.09440113780678697	6641383	204565	2166976.0	0.288	0.375	125	36	96.0
pool	81852	Enterococcaceae	family		0.0	556650	0	2780066.0		0.0	7	0	86.0
pool	135617	Thiotrichaceae	family	0.0	0.0	3150007	0	4145616.0	0.0	0.0	25	0	62.0
pool	84107	Coriobacteriaceae	family			110616	0				10	0	
